time	V(probe)
4.626720114461651e-09	2.507225e+00
4.638181264686107e-09	2.508442e+00
4.650023316357460e-09	2.510549e+00
4.660757477057844e-09	2.516618e+00
4.672592173372174e-09	2.523748e+00
4.686772398564442e-09	2.534562e+00
4.703200262574793e-09	2.549724e+00
4.711635120462988e-09	2.558431e+00
4.720192475261997e-09	2.567754e+00
4.729832972485058e-09	2.578706e+00
4.736242052730850e-09	2.588927e+00
4.745394073338082e-09	2.597000e+00
4.751796357788038e-09	2.604614e+00
4.758977725847231e-09	2.613125e+00
4.765038881470124e-09	2.620242e+00
4.771580958994599e-09	2.627807e+00
4.777220693185426e-09	2.634198e+00
4.781632196629465e-09	2.639092e+00
4.787063812857451e-09	2.644969e+00
4.790113505121328e-09	2.648188e+00
4.793322117669252e-09	2.651505e+00
4.797068305822703e-09	2.655281e+00
4.802050138486219e-09	2.660127e+00
4.807626162473155e-09	2.665293e+00
4.813511523182120e-09	2.670420e+00
4.819197501531922e-09	2.675030e+00
4.825593443135026e-09	2.678043e+00
4.837394054768761e-09	2.687251e+00
4.849138796307268e-09	2.692924e+00
4.853939987357486e-09	2.694717e+00
4.858589180838114e-09	2.696158e+00
4.863421146235031e-09	2.697347e+00
4.870222049815097e-09	2.698490e+00
4.878183456162030e-09	2.699049e+00
4.891736876349997e-09	2.698141e+00
4.901559050202586e-09	2.696089e+00
4.909398746450088e-09	2.693676e+00
4.916319273391533e-09	2.691024e+00
4.923644061534841e-09	2.687736e+00
4.931516331525466e-09	2.682004e+00
4.947260871506716e-09	2.674483e+00
4.957696607070996e-09	2.667696e+00
4.967965686055372e-09	2.660735e+00
4.973883570089464e-09	2.656667e+00
4.980534763360972e-09	2.652107e+00
4.987991589952280e-09	2.647074e+00
5.002905243134898e-09	2.637571e+00
5.019556026501492e-09	2.628378e+00
5.025676743439541e-09	2.625490e+00
5.029904644148855e-09	2.623682e+00
5.036426641624683e-09	2.620137e+00
5.043026585440209e-09	2.619138e+00
5.048612839063655e-09	2.617730e+00
5.054302397236720e-09	2.616638e+00
5.059492885187932e-09	2.616866e+00
5.066616216868799e-09	2.615494e+00
5.073830860451872e-09	2.615620e+00
5.081823792501796e-09	2.616458e+00
5.090766496580956e-09	2.618266e+00
5.101143816400971e-09	2.621514e+00
5.113553974015490e-09	2.626977e+00
5.125047063865137e-09	2.633485e+00
5.134623522455827e-09	2.639873e+00
5.145258766565927e-09	2.647859e+00
5.154923786054174e-09	2.655802e+00
5.168432985768173e-09	2.667701e+00
5.178789413511871e-09	2.677241e+00
5.187738400746894e-09	2.685615e+00
5.196917121282725e-09	2.694213e+00
5.204083262528709e-09	2.700867e+00
5.209974398841964e-09	2.706258e+00
5.216744866247333e-09	2.712318e+00
5.224403387642036e-09	2.718925e+00
5.232590899148400e-09	2.725604e+00
5.242137817145818e-09	2.732753e+00
5.252518149913006e-09	2.739569e+00
5.259770328663338e-09	2.743070e+00
5.267285761148732e-09	2.747214e+00
5.276919497777394e-09	2.750725e+00
5.286162207325972e-09	2.752937e+00
5.297512688408370e-09	2.754863e+00
5.306919723235894e-09	2.753779e+00
5.319150087837505e-09	2.751714e+00
5.327188104060505e-09	2.748680e+00
5.332699998821306e-09	2.747363e+00
5.338108353160704e-09	2.745061e+00
5.343988888660899e-09	2.742815e+00
5.350152689241480e-09	2.738854e+00
5.356733920352255e-09	2.734866e+00
5.361490797525996e-09	2.731736e+00
5.366014247177888e-09	2.729082e+00
5.371225961914276e-09	2.724735e+00
5.378896150604398e-09	2.718713e+00
5.384007584517882e-09	2.714483e+00
5.390931371076865e-09	2.708521e+00
5.397762638869147e-09	2.702424e+00
5.404046783425299e-09	2.696675e+00
5.409088211118512e-09	2.691998e+00
5.414571224798409e-09	2.686880e+00
5.420584480937215e-09	2.681262e+00
5.427310718664606e-09	2.675019e+00
5.434395838595846e-09	2.668540e+00
5.439493305041424e-09	2.663970e+00
5.443035411034525e-09	2.660215e+00
5.446652663049312e-09	2.657726e+00
5.451143936207915e-09	2.653934e+00
5.460126482525119e-09	2.647508e+00
5.468435286972091e-09	2.640457e+00
5.476103127222254e-09	2.635147e+00
5.481278062551034e-09	2.631829e+00
5.485397546985515e-09	2.629353e+00
5.490314127672731e-09	2.626602e+00
5.495004613053351e-09	2.624500e+00
5.501550781228210e-09	2.621212e+00
5.508602126534097e-09	2.618525e+00
5.513893319900142e-09	2.617165e+00
5.517540570966634e-09	2.615957e+00
5.520959739132160e-09	2.615398e+00
5.527458629678800e-09	2.614278e+00
5.533524042470951e-09	2.614125e+00
5.541978487835123e-09	2.614113e+00
5.550963077177734e-09	2.615352e+00
5.561759659775012e-09	2.618109e+00
5.569867618669666e-09	2.620819e+00
5.576492920181943e-09	2.623884e+00
5.583766874476126e-09	2.627481e+00
5.591945822673341e-09	2.632152e+00
5.602168301235538e-09	2.638371e+00
5.609889695052675e-09	2.643567e+00
5.614877628617284e-09	2.647078e+00
5.621080765027544e-09	2.651645e+00
5.627205900363748e-09	2.656121e+00
5.634713251503732e-09	2.661879e+00
5.643549211641561e-09	2.668820e+00
5.652177295629472e-09	2.675392e+00
5.663441194406519e-09	2.683924e+00
5.673986155454351e-09	2.691520e+00
5.684298670164645e-09	2.698363e+00
5.690685145955079e-09	2.702227e+00
5.694943429459018e-09	2.704616e+00
5.698395620377023e-09	2.706306e+00
5.701153233737762e-09	2.707805e+00
5.704818208528038e-09	2.709649e+00
5.708933971067550e-09	2.711268e+00
5.714010074348772e-09	2.713408e+00
5.718607789988975e-09	2.714705e+00
5.721936519070308e-09	2.715369e+00
5.725131558944324e-09	2.716290e+00
5.728472462655514e-09	2.717190e+00
5.732034194371128e-09	2.718019e+00
5.736823775104193e-09	2.718930e+00
5.742666748892960e-09	2.718940e+00
5.750777036152387e-09	2.718959e+00
5.758181191706289e-09	2.718824e+00
5.763964409486318e-09	2.717439e+00
5.770607660067034e-09	2.715938e+00
5.777532161937618e-09	2.714358e+00
5.783370939614960e-09	2.711673e+00
5.790832504442893e-09	2.708941e+00
5.798720700311216e-09	2.704222e+00
5.803834062547660e-09	2.701217e+00
5.811910544799907e-09	2.696669e+00
5.816942169267089e-09	2.692473e+00
5.821211753237251e-09	2.689147e+00
5.825702142139148e-09	2.685907e+00
5.829903242838570e-09	2.682588e+00
5.835119620347285e-09	2.678339e+00
5.840628782181993e-09	2.674178e+00
5.848428927039674e-09	2.666986e+00
5.857387500819543e-09	2.659058e+00
5.861754465559794e-09	2.655140e+00
5.865236424213929e-09	2.651589e+00
5.869336200365124e-09	2.648309e+00
5.873799780133956e-09	2.644658e+00
5.880152055961419e-09	2.638623e+00
5.887319275071672e-09	2.632337e+00
