time	V(probe)
6.018018272518346e-09	-2.212162e-01
6.046855025938795e-09	-2.231726e-01
6.071057450090194e-09	-2.235806e-01
6.096668018674558e-09	-2.225998e-01
6.120827552960066e-09	-2.201989e-01
6.162594727096330e-09	-2.122589e-01
6.197901913994661e-09	-2.015140e-01
6.226834369745880e-09	-1.898102e-01
6.245060063266816e-09	-1.811060e-01
6.265618530706128e-09	-1.701682e-01
6.289206308447410e-09	-1.563915e-01
6.306654159959590e-09	-1.455222e-01
6.331392503968677e-09	-1.293848e-01
6.364065747033379e-09	-1.071661e-01
6.391636821954117e-09	-8.792918e-02
6.420496451719969e-09	-6.756306e-02
6.460975332968825e-09	-3.894262e-02
6.485000886057764e-09	-2.203372e-02
6.503699617883254e-09	-8.946706e-03
6.527810964939385e-09	7.925472e-03
6.547365375177149e-09	2.172292e-02
6.561045282623919e-09	3.148675e-02
6.571885717284628e-09	3.930165e-02
6.582053884670479e-09	4.669245e-02
6.591947465209894e-09	5.393535e-02
6.611734626288723e-09	6.851615e-02
6.629916672496238e-09	8.198709e-02
6.666280764911267e-09	1.088328e-01
6.702548850244942e-09	1.349941e-01
6.737576006930924e-09	1.589207e-01
6.770947321669835e-09	1.797428e-01
6.799950278312575e-09	1.958072e-01
6.832150447291259e-09	2.110980e-01
6.864952531016119e-09	2.237498e-01
6.892222625692324e-09	2.319377e-01
6.909467125557634e-09	2.359995e-01
6.923543007658229e-09	2.386768e-01
6.939481548244729e-09	2.410452e-01
6.951488205963251e-09	2.423862e-01
6.967730230791900e-09	2.436284e-01
6.984960715941484e-09	2.442558e-01
6.997824327599915e-09	2.442745e-01
7.012691748807412e-09	2.438309e-01
7.026976796535466e-09	2.429457e-01
7.044972180791504e-09	2.412008e-01
7.062966215207602e-09	2.387462e-01
7.092115497897822e-09	2.332060e-01
7.113382897736879e-09	2.279074e-01
7.132027031079383e-09	2.223798e-01
7.152163302439997e-09	2.155155e-01
7.171751342039750e-09	2.080012e-01
7.183950978010167e-09	2.029288e-01
7.200286551088805e-09	1.956788e-01
7.215086817070985e-09	1.886547e-01
7.224515325667067e-09	1.839520e-01
7.231143913087879e-09	1.805399e-01
7.239799796336933e-09	1.759543e-01
7.248026785133224e-09	1.714639e-01
7.256189433449526e-09	1.668832e-01
7.272514730082132e-09	1.573643e-01
7.291917434619217e-09	1.454535e-01
7.330722843693387e-09	1.199068e-01
7.359218527188106e-09	9.987955e-02
7.390284356436196e-09	7.719381e-02
7.422340952776958e-09	5.329942e-02
7.443556658712550e-09	3.743807e-02
7.464403956890334e-09	2.196917e-02
7.490015176731225e-09	3.252150e-03
7.517137110835836e-09	-1.611572e-02
7.541459079945345e-09	-3.301650e-02
7.559302817600554e-09	-4.510288e-02
7.582033274620331e-09	-6.012244e-02
7.605500137740762e-09	-7.523014e-02
7.628907715762107e-09	-8.994196e-02
7.658841792909353e-09	-1.082278e-01
7.689192874538147e-09	-1.260245e-01
7.724561773167623e-09	-1.453929e-01
7.758651630928927e-09	-1.620710e-01
7.786235496678335e-09	-1.736932e-01
7.812191967614275e-09	-1.828090e-01
7.837729961399392e-09	-1.899015e-01
7.860066289973172e-09	-1.945253e-01
7.876310194288341e-09	-1.969572e-01
7.893670260331333e-09	-1.987074e-01
7.911846233631498e-09	-1.996420e-01
7.936676554038432e-09	-1.995709e-01
7.965173896608476e-09	-1.978376e-01
7.981803566300717e-09	-1.961308e-01
7.998776298308640e-09	-1.939519e-01
8.017329481153911e-09	-1.911239e-01
8.031605715128915e-09	-1.886596e-01
8.045195917696760e-09	-1.860963e-01
8.058396163192320e-09	-1.834113e-01
8.077386693840880e-09	-1.792114e-01
8.098285324544895e-09	-1.741142e-01
8.122542273406372e-09	-1.675186e-01
8.145282038893597e-09	-1.605926e-01
