time	V(probe)	V(n024)
5.043058577229791e-08	1.274011e-03	1.112318e-03
5.044384473977235e-08	1.383872e-03	1.222178e-03
5.045467947883181e-08	1.468093e-03	1.306396e-03
5.046701991306903e-08	1.557437e-03	1.395739e-03
5.047803412958408e-08	1.630909e-03	1.469208e-03
5.048888640731946e-08	1.697194e-03	1.535493e-03
5.049943876092673e-08	1.755579e-03	1.593877e-03
5.050987365832130e-08	1.807207e-03	1.645504e-03
5.052483414334244e-08	1.870228e-03	1.708523e-03
5.054206087256221e-08	1.926217e-03	1.764510e-03
5.055797295751709e-08	1.961719e-03	1.800011e-03
5.057320541451578e-08	1.980819e-03	1.819110e-03
5.058906098611835e-08	1.985073e-03	1.823363e-03
5.060571311624834e-08	1.972355e-03	1.810644e-03
5.061974339629210e-08	1.948061e-03	1.786351e-03
5.062860854704543e-08	1.926380e-03	1.764669e-03
5.063721597236109e-08	1.900707e-03	1.738996e-03
5.064662825054895e-08	1.867505e-03	1.705794e-03
5.065790440634805e-08	1.820822e-03	1.659112e-03
5.067136137292247e-08	1.755548e-03	1.593839e-03
5.068596752512895e-08	1.673386e-03	1.511678e-03
5.070019645739961e-08	1.582588e-03	1.420881e-03
5.071552039306650e-08	1.473693e-03	1.311987e-03
5.073246454880656e-08	1.340946e-03	1.179241e-03
5.074684895428321e-08	1.219003e-03	1.057300e-03
5.076291482736642e-08	1.073964e-03	9.122631e-04
5.077163060597294e-08	9.917669e-04	8.300674e-04
5.078193332905257e-08	8.918405e-04	7.301424e-04
5.079216577892242e-08	7.899717e-04	6.282752e-04
5.080231901304120e-08	6.866761e-04	5.249812e-04
5.081567379583337e-08	5.481108e-04	3.864179e-04
5.082565451268469e-08	4.429777e-04	2.812866e-04
5.083776068091683e-08	3.142737e-04	1.525846e-04
5.085117661112303e-08	1.708766e-04	9.189830e-06
5.086915936298302e-08	-2.101444e-05	-1.826980e-04
5.088710538105054e-08	-2.102684e-04	-3.719487e-04
5.090456977224215e-08	-3.902748e-04	-5.519520e-04
5.091456832035735e-08	-4.907859e-04	-6.524613e-04
5.092363185501963e-08	-5.798925e-04	-7.415656e-04
5.093429201891243e-08	-6.818816e-04	-8.435535e-04
5.094755215846665e-08	-8.039166e-04	-9.655863e-04
5.095860040535478e-08	-9.010392e-04	-1.062707e-03
5.097085299319526e-08	-1.003348e-03	-1.165014e-03
5.098322144307021e-08	-1.100347e-03	-1.262011e-03
5.098805226952647e-08	-1.136423e-03	-1.298085e-03
5.099033834708749e-08	-1.153123e-03	-1.314785e-03
5.099491050220953e-08	-1.185791e-03	-1.347453e-03
5.100000000000001e-08	-1.220984e-03	-1.382646e-03
5.100050894977905e-08	-1.224429e-03	-1.386090e-03
5.100152684933715e-08	-1.231291e-03	-1.392953e-03
5.100356264845334e-08	-1.244864e-03	-1.406525e-03
5.100763424668572e-08	-1.271390e-03	-1.433050e-03
5.101347627875355e-08	-1.307978e-03	-1.469639e-03
5.102310633635879e-08	-1.364404e-03	-1.526063e-03
5.103489296110158e-08	-1.426656e-03	-1.588313e-03
5.104370919261421e-08	-1.468168e-03	-1.629822e-03
5.105114200400529e-08	-1.499706e-03	-1.661362e-03
5.106130148643508e-08	-1.537579e-03	-1.699234e-03
5.107045898213744e-08	-1.566440e-03	-1.728094e-03
5.107989438485001e-08	-1.590851e-03	-1.752504e-03
5.109351376850017e-08	-1.616405e-03	-1.778057e-03
5.110650143756630e-08	-1.630004e-03	-1.791656e-03
5.111585447276736e-08	-1.633240e-03	-1.794890e-03
5.112752249964046e-08	-1.629560e-03	-1.791211e-03
5.113883184679496e-08	-1.617842e-03	-1.779492e-03
5.115202810225375e-08	-1.594104e-03	-1.755754e-03
5.116168713102184e-08	-1.569933e-03	-1.731583e-03
5.117371619520737e-08	-1.531944e-03	-1.693595e-03
5.118469465509408e-08	-1.489788e-03	-1.651438e-03
5.119844576017072e-08	-1.427209e-03	-1.588860e-03
5.121251428225956e-08	-1.352338e-03	-1.513990e-03
5.122621744189548e-08	-1.269355e-03	-1.431008e-03
5.124115759318742e-08	-1.168238e-03	-1.329893e-03
5.124486821342246e-08	-1.141473e-03	-1.303127e-03
5.124633885274629e-08	-1.130691e-03	-1.292345e-03
5.124928013139394e-08	-1.108835e-03	-1.270489e-03
5.124988716461566e-08	-1.104275e-03	-1.265931e-03
5.125016254948247e-08	2.391691e-02	2.375521e-02
5.125036141713929e-08	5.960611e-02	5.944434e-02
5.125049684849428e-08	8.340333e-02	8.324152e-02
5.125064434385946e-08	1.088626e-01	1.087008e-01
5.125093933458982e-08	1.583876e-01	1.582256e-01
5.125147647801403e-08	2.439927e-01	2.438306e-01
5.125239538556322e-08	3.777363e-01	3.775739e-01
5.125326751627586e-08	4.910862e-01	4.909237e-01
5.125422671881474e-08	6.021760e-01	6.020132e-01
5.125580960926356e-08	7.587628e-01	7.585997e-01
5.125792174896462e-08	9.246894e-01	9.245260e-01
5.126090816861875e-08	1.095670e+00	1.095506e+00
5.126469641856004e-08	1.237439e+00	1.237275e+00
5.126985822045853e-08	1.347685e+00	1.347521e+00
5.127559955967146e-08	1.407408e+00	1.407243e+00
5.128298391171471e-08	1.439292e+00	1.439127e+00
5.129185249497868e-08	1.450163e+00	1.449998e+00
5.130335734585350e-08	1.450362e+00	1.450197e+00
5.131716142751033e-08	1.445552e+00	1.445387e+00
5.132671230732467e-08	1.441522e+00	1.441358e+00
5.133618481116402e-08	1.437299e+00	1.437135e+00
5.134730625187190e-08	1.432019e+00	1.431855e+00
5.135945773176705e-08	1.425782e+00	1.425618e+00
5.136878202969006e-08	1.420617e+00	1.420452e+00
5.137874431417196e-08	1.414690e+00	1.414526e+00
5.139006522413038e-08	1.407404e+00	1.407239e+00
5.140185948965601e-08	1.399151e+00	1.398987e+00
5.141359315158645e-08	1.390245e+00	1.390080e+00
5.142520505183980e-08	1.380734e+00	1.380570e+00
5.144184951398348e-08	1.365894e+00	1.365730e+00
5.146011351407213e-08	1.348013e+00	1.347849e+00
5.147351824573387e-08	1.333869e+00	1.333704e+00
5.148678560057962e-08	1.319067e+00	1.318903e+00
5.150000000000000e-08	1.303578e+00	1.303414e+00
5.150132143994204e-08	1.301987e+00	1.301822e+00
5.150396431982612e-08	1.298789e+00	1.298625e+00
5.150925007959427e-08	1.292314e+00	1.292150e+00
5.151707621417646e-08	1.282534e+00	1.282369e+00
5.152520658502895e-08	1.272139e+00	1.271975e+00
5.153904934734315e-08	1.253925e+00	1.253760e+00
5.154795523256686e-08	1.241879e+00	1.241715e+00
5.155986580361894e-08	1.225399e+00	1.225235e+00
5.157201632891469e-08	1.208175e+00	1.208011e+00
5.158655874901972e-08	1.187054e+00	1.186890e+00
5.160735714004062e-08	1.155971e+00	1.155807e+00
5.162015339569326e-08	1.136374e+00	1.136210e+00
5.163576934710057e-08	1.112019e+00	1.111856e+00
5.164751702932071e-08	1.093403e+00	1.093239e+00
5.166228259750750e-08	1.069677e+00	1.069513e+00
5.167637124057293e-08	1.046729e+00	1.046565e+00
5.168788873997306e-08	1.027763e+00	1.027600e+00
5.169671894561226e-08	1.013109e+00	1.012945e+00
5.170685773381185e-08	9.961714e-01	9.960077e-01
5.171877155896750e-08	9.761283e-01	9.759646e-01
5.173631320070670e-08	9.463710e-01	9.462074e-01
5.175659878279684e-08	9.116379e-01	9.114744e-01
5.177880555548330e-08	8.732782e-01	8.731148e-01
5.179691767882408e-08	8.417672e-01	8.416038e-01
5.181035403252305e-08	8.182778e-01	8.181145e-01
5.182036050169183e-08	8.007288e-01	8.005655e-01
5.183294299943151e-08	7.786022e-01	7.784390e-01
5.184431864173628e-08	7.585471e-01	7.583839e-01
5.185550837346497e-08	7.387807e-01	7.386175e-01
5.186842827208119e-08	7.159215e-01	7.157584e-01
5.188122579357101e-08	6.932545e-01	6.930915e-01
5.188759948333703e-08	6.819612e-01	6.817982e-01
5.189344716146225e-08	6.716003e-01	6.714373e-01
5.189996880391079e-08	6.600484e-01	6.598855e-01
5.190739028236607e-08	6.469101e-01	6.467475e-01
5.191506446703748e-08	6.333373e-01	6.331751e-01
5.192367853106144e-08	6.181245e-01	6.179630e-01
5.193262319453269e-08	6.023604e-01	6.021998e-01
5.194353613365795e-08	5.831856e-01	5.830263e-01
5.195435476750378e-08	5.642536e-01	5.640963e-01
5.196610039608733e-08	5.438051e-01	5.436501e-01
5.197891448837557e-08	5.216438e-01	5.214918e-01
5.199471442791884e-08	4.945643e-01	4.944167e-01
5.201366783405548e-08	4.624867e-01	4.623452e-01
5.203838576231480e-08	4.213970e-01	4.212639e-01
5.206857194021222e-08	3.724458e-01	3.723236e-01
5.209330624199787e-08	3.333735e-01	3.332604e-01
5.211696927749342e-08	2.968692e-01	2.967643e-01
5.214211026057504e-08	2.590183e-01	2.589215e-01
5.217281923646537e-08	2.141212e-01	2.140334e-01
5.220476462275337e-08	1.690946e-01	1.690147e-01
5.223982277893309e-08	1.219143e-01	1.218415e-01
5.228092576385868e-08	7.003454e-02	6.996800e-02
5.232636421793446e-08	1.747659e-02	1.741461e-02
5.237652935698176e-08	-3.454903e-02	-3.460841e-02
5.242947741556617e-08	-8.307826e-02	-8.313721e-02
5.249635560267906e-08	-1.360780e-01	-1.361391e-01
5.256160508082434e-08	-1.792872e-01	-1.793526e-01
5.264487151192232e-08	-2.222920e-01	-2.223653e-01
5.272591195396587e-08	-2.519724e-01	-2.520551e-01
5.282400981480682e-08	-2.724439e-01	-2.725395e-01
5.291929743400160e-08	-2.779119e-01	-2.780207e-01
5.301168280895799e-08	-2.778289e-01	-2.779504e-01
5.311051255081738e-08	-2.809308e-01	-2.810653e-01
5.320374797048094e-08	-2.857542e-01	-2.859000e-01
5.330329664296970e-08	-2.875083e-01	-2.876647e-01
5.341064711604137e-08	-2.868990e-01	-2.870651e-01
5.351640346905519e-08	-2.917742e-01	-2.919478e-01
5.359647141931060e-08	-3.027152e-01	-3.028931e-01
5.365393209423186e-08	-3.142687e-01	-3.144491e-01
5.369909938743642e-08	-3.247677e-01	-3.249481e-01
5.375185773128416e-08	-3.377824e-01	-3.379658e-01
5.380210449843302e-08	-3.510882e-01	-3.512716e-01
5.382605891081204e-08	-3.580112e-01	-3.581968e-01
5.384735564080163e-08	-3.647088e-01	-3.648941e-01
5.387403688069320e-08	-3.740132e-01	-3.741985e-01
5.389916103977707e-08	-3.836123e-01	-3.837976e-01
5.391833471273666e-08	-3.912614e-01	-3.914478e-01
5.392882063974253e-08	-3.954948e-01	-3.956811e-01
5.394026110925265e-08	-4.001370e-01	-4.003233e-01
5.394543484400084e-08	-4.022448e-01	-4.024311e-01
5.395236188412822e-08	-4.050741e-01	-4.052604e-01
5.395963207129868e-08	-4.080497e-01	-4.082360e-01
5.396964486202280e-08	-4.121470e-01	-4.123333e-01
5.398043103189706e-08	-4.165402e-01	-4.167265e-01
5.399484091764908e-08	-4.223232e-01	-4.225095e-01
5.401140502987197e-08	-4.287564e-01	-4.289427e-01
5.403387089484550e-08	-4.369003e-01	-4.370865e-01
5.404761670489759e-08	-4.414744e-01	-4.416617e-01
5.405975959250825e-08	-4.452586e-01	-4.454459e-01
5.407252123377064e-08	-4.490563e-01	-4.492435e-01
5.408600360327354e-08	-4.529808e-01	-4.531681e-01
5.410264270815246e-08	-4.578293e-01	-4.580165e-01
5.412129038361346e-08	-4.633442e-01	-4.635315e-01
5.413534510353407e-08	-4.675512e-01	-4.677384e-01
5.415091213391001e-08	-4.722153e-01	-4.724031e-01
5.418204619466189e-08	-4.815435e-01	-4.817312e-01
5.421375460671011e-08	-4.910948e-01	-4.912826e-01
5.424461852505253e-08	-5.002834e-01	-5.004717e-01
5.427692136957392e-08	-5.094421e-01	-5.096303e-01
5.430922916859044e-08	-5.178938e-01	-5.180824e-01
5.434095969271971e-08	-5.253093e-01	-5.254982e-01
5.437246203836189e-08	-5.315934e-01	-5.317827e-01
5.439578683209748e-08	-5.354363e-01	-5.356258e-01
5.442400598583915e-08	-5.389850e-01	-5.391744e-01
5.445275931377914e-08	-5.411803e-01	-5.413706e-01
5.448004289952094e-08	-5.418578e-01	-5.420485e-01
5.450718333681434e-08	-5.412415e-01	-5.414327e-01
5.452482372178673e-08	-5.402121e-01	-5.404036e-01
5.454712935930501e-08	-5.382714e-01	-5.384634e-01
5.456979093370826e-08	-5.356193e-01	-5.358117e-01
5.459288685561032e-08	-5.322611e-01	-5.324541e-01
5.462163248909616e-08	-5.272192e-01	-5.274129e-01
5.467149110709852e-08	-5.161287e-01	-5.163237e-01
5.469291541325991e-08	-5.103754e-01	-5.105710e-01
5.470847782717321e-08	-5.057818e-01	-5.059778e-01
5.472905306311360e-08	-4.991858e-01	-4.993824e-01
5.474942803350756e-08	-4.921166e-01	-4.923138e-01
5.477031316295985e-08	-4.843723e-01	-4.845701e-01
5.479250032413318e-08	-4.756262e-01	-4.758247e-01
5.482131808191721e-08	-4.634722e-01	-4.636715e-01
5.486947654237508e-08	-4.412262e-01	-4.414271e-01
5.491530370980738e-08	-4.180178e-01	-4.182200e-01
5.496426532603068e-08	-3.913985e-01	-3.916021e-01
5.500775661515209e-08	-3.665623e-01	-3.667672e-01
5.505536890557133e-08	-3.387465e-01	-3.389527e-01
5.510071579543618e-08	-3.123135e-01	-3.125210e-01
5.513420515597628e-08	-2.931534e-01	-2.933617e-01
5.516616357250499e-08	-2.753448e-01	-2.755538e-01
5.518244934983454e-08	-2.664830e-01	-2.666924e-01
5.519720497889531e-08	-2.585720e-01	-2.587816e-01
5.521159377780649e-08	-2.509297e-01	-2.511395e-01
5.522971630149612e-08	-2.413330e-01	-2.415433e-01
5.524644104023818e-08	-2.324529e-01	-2.326636e-01
5.526436955893332e-08	-2.228795e-01	-2.230904e-01
5.528531446186004e-08	-2.116318e-01	-2.118427e-01
5.530811556782296e-08	-1.993419e-01	-1.995534e-01
5.533923899835391e-08	-1.825618e-01	-1.827736e-01
5.536089907324121e-08	-1.709377e-01	-1.711497e-01
5.537282787308457e-08	-1.645912e-01	-1.648034e-01
5.538539404658787e-08	-1.579942e-01	-1.582063e-01
5.539855717326252e-08	-1.512279e-01	-1.514400e-01
5.542391536198972e-08	-1.387400e-01	-1.389522e-01
5.544723870518771e-08	-1.279169e-01	-1.281291e-01
5.547274827374082e-08	-1.166840e-01	-1.168962e-01
5.550024143337260e-08	-1.050348e-01	-1.052467e-01
5.553494806687445e-08	-9.071173e-02	-9.092367e-02
5.556957582347194e-08	-7.673437e-02	-7.694545e-02
5.560382426787984e-08	-6.321640e-02	-6.342688e-02
5.563991292144114e-08	-4.942949e-02	-4.963918e-02
5.568053595434005e-08	-3.483725e-02	-3.504589e-02
5.572514844263534e-08	-2.042146e-02	-2.063013e-02
5.577074301291700e-08	-7.734342e-03	-7.940020e-03
5.580680489264356e-08	7.036849e-04	4.994113e-04
5.584924362648940e-08	8.614577e-03	8.412092e-03
5.589344733337947e-08	1.454184e-02	1.434135e-02
5.593698009408557e-08	1.844051e-02	1.824208e-02
5.598304829593541e-08	2.100523e-02	2.080907e-02
5.603442138068778e-08	2.239153e-02	2.219797e-02
5.607651706933256e-08	2.239573e-02	2.220436e-02
5.611001215362357e-08	2.155283e-02	2.136321e-02
5.614963637609998e-08	1.953641e-02	1.934886e-02
5.618453405287265e-08	1.698591e-02	1.680017e-02
5.622475011002095e-08	1.347718e-02	1.329350e-02
5.626686343406983e-08	9.562213e-03	9.380635e-03
5.631254070527564e-08	5.503907e-03	5.324532e-03
5.635879063301074e-08	1.869266e-03	1.692031e-03
5.640792440031609e-08	-1.501131e-03	-1.676202e-03
5.645596820516343e-08	-4.447425e-03	-4.620504e-03
5.650574654119006e-08	-6.891595e-03	-7.062756e-03
5.654699042173020e-08	-7.968521e-03	-8.138221e-03
5.659779867860834e-08	-7.613184e-03	-7.781260e-03
5.664827194588817e-08	-5.487559e-03	-5.654226e-03
5.669537463266902e-08	-2.200623e-03	-2.366159e-03
5.674589640464284e-08	2.571384e-03	2.406871e-03
5.677609022526255e-08	6.113987e-03	5.949996e-03
5.680168474306173e-08	9.648203e-03	9.485005e-03
5.683583448587138e-08	1.528537e-02	1.512223e-02
5.686948481901451e-08	2.182140e-02	2.165864e-02
5.690158209304149e-08	2.868491e-02	2.852244e-02
5.693550499211296e-08	3.622094e-02	3.605877e-02
5.696448232390677e-08	4.269580e-02	4.253375e-02
5.699884808430930e-08	5.033456e-02	5.017266e-02
5.703149647379511e-08	5.755180e-02	5.738990e-02
5.705242240079739e-08	6.215740e-02	6.199565e-02
5.708032759017162e-08	6.828766e-02	6.812590e-02
5.710017773545338e-08	7.266164e-02	7.249995e-02
5.711440518207740e-08	7.581609e-02	7.565439e-02
5.712645279465438e-08	7.850428e-02	7.834260e-02
5.713319892572611e-08	8.001719e-02	7.985551e-02
5.714247507491638e-08	8.210655e-02	8.194487e-02
5.715210790185254e-08	8.428588e-02	8.412419e-02
5.716270759713403e-08	8.669057e-02	8.652887e-02
5.717466112158473e-08	8.940157e-02	8.923987e-02
5.718564966938565e-08	9.188530e-02	9.172359e-02
5.719770747149411e-08	9.459550e-02	9.443379e-02
5.720854006794513e-08	9.701268e-02	9.685096e-02
5.721882562878386e-08	9.928687e-02	9.912515e-02
5.722280037227434e-08	1.001590e-01	9.999730e-02
5.722494515434694e-08	1.006279e-01	1.004661e-01
5.722756628693177e-08	1.011991e-01	1.010373e-01
5.723008653519254e-08	1.017464e-01	1.015847e-01
5.723512703171407e-08	1.028360e-01	1.026742e-01
5.724097707441313e-08	1.040921e-01	1.039303e-01
5.724750740743777e-08	1.054841e-01	1.053223e-01
5.725378455000629e-08	1.068124e-01	1.066507e-01
5.725808781990150e-08	1.077176e-01	1.075558e-01
5.726330849601660e-08	1.088095e-01	1.086478e-01
5.726996918249698e-08	1.101925e-01	1.100307e-01
5.727750467257289e-08	1.117423e-01	1.115805e-01
5.728527553482549e-08	1.133234e-01	1.131616e-01
5.729320748749560e-08	1.149198e-01	1.147579e-01
5.730463619018268e-08	1.171908e-01	1.170289e-01
5.731720680430266e-08	1.196497e-01	1.194879e-01
5.733171184759546e-08	1.224338e-01	1.222720e-01
5.734745312438306e-08	1.253874e-01	1.252255e-01
5.736476891957600e-08	1.285530e-01	1.283911e-01
5.737976984581054e-08	1.312222e-01	1.310603e-01
5.739123853351388e-08	1.332151e-01	1.330532e-01
5.740541718032320e-08	1.356246e-01	1.354627e-01
5.741342067581888e-08	1.369605e-01	1.367986e-01
5.742088091881490e-08	1.381913e-01	1.380294e-01
5.742817269138027e-08	1.393812e-01	1.392193e-01
5.744275623651102e-08	1.417226e-01	1.415607e-01
5.745715646846496e-08	1.439871e-01	1.438252e-01
5.746771925341153e-08	1.456223e-01	1.454605e-01
5.748073579674427e-08	1.476168e-01	1.474549e-01
5.749054758853451e-08	1.491098e-01	1.489480e-01
5.750068789229979e-08	1.506461e-01	1.504843e-01
5.751638800798147e-08	1.530111e-01	1.528493e-01
5.753108772658981e-08	1.552079e-01	1.550462e-01
5.754679693501889e-08	1.575303e-01	1.573686e-01
5.756779691109046e-08	1.605740e-01	1.604125e-01
5.758629643760567e-08	1.631758e-01	1.630144e-01
5.760366763751858e-08	1.655281e-01	1.653668e-01
5.762272954972081e-08	1.679813e-01	1.678199e-01
5.764597772306049e-08	1.707469e-01	1.705858e-01
5.766430152331643e-08	1.727223e-01	1.725615e-01
5.768307941298800e-08	1.745381e-01	1.743774e-01
5.770506207746894e-08	1.763890e-01	1.762287e-01
5.773633663193934e-08	1.785355e-01	1.783753e-01
5.776310967018541e-08	1.799530e-01	1.797932e-01
5.779210291988492e-08	1.811099e-01	1.809505e-01
5.782184309945861e-08	1.819626e-01	1.818036e-01
5.786636969623606e-08	1.827148e-01	1.825564e-01
5.790200766213457e-08	1.828268e-01	1.826691e-01
5.793898015788842e-08	1.822992e-01	1.821421e-01
5.797795290589720e-08	1.807651e-01	1.806087e-01
5.801890168022718e-08	1.778287e-01	1.776731e-01
5.806968160558469e-08	1.722265e-01	1.720719e-01
5.812421084840183e-08	1.641049e-01	1.639515e-01
5.816512610872397e-08	1.568367e-01	1.566841e-01
5.820881170230325e-08	1.480429e-01	1.478913e-01
5.825369235682864e-08	1.378976e-01	1.377469e-01
5.828845862644323e-08	1.294403e-01	1.292902e-01
5.832983514290071e-08	1.191676e-01	1.190184e-01
5.836966097146527e-08	1.094228e-01	1.092742e-01
5.840691661037120e-08	1.005519e-01	1.004041e-01
5.844084162875698e-08	9.260229e-02	9.245495e-02
5.847751724399733e-08	8.395823e-02	8.381142e-02
5.851310364136872e-08	7.540274e-02	7.525641e-02
5.854278590897373e-08	6.817400e-02	6.802802e-02
5.857741465437983e-08	5.985172e-02	5.970609e-02
5.861143706394747e-08	5.208120e-02	5.193586e-02
5.864107546493941e-08	4.586432e-02	4.571926e-02
5.866479391080033e-08	4.136029e-02	4.121530e-02
5.868875245601818e-08	3.726814e-02	3.712315e-02
5.870845475816639e-08	3.423449e-02	3.408968e-02
5.873113467864836e-08	3.107305e-02	3.092825e-02
5.874294123533127e-08	2.955374e-02	2.940902e-02
5.874989272886087e-08	2.869602e-02	2.855129e-02
5.876076733267062e-08	2.740589e-02	2.726117e-02
5.876841924013383e-08	2.653467e-02	2.638995e-02
5.877399062571865e-08	2.591858e-02	2.577386e-02
5.878094399006408e-08	2.517033e-02	2.502562e-02
5.878846983832951e-08	2.438525e-02	2.424053e-02
5.879118718616243e-08	2.410791e-02	2.396318e-02
5.879324892823195e-08	2.389957e-02	2.375484e-02
5.879640690843486e-08	2.358392e-02	2.343919e-02
5.879967641428623e-08	2.326152e-02	2.311679e-02
5.880343275358328e-08	2.289662e-02	2.275189e-02
5.880684804207633e-08	2.256995e-02	2.242522e-02
5.881349198907892e-08	2.194838e-02	2.180365e-02
5.882100350044608e-08	2.126776e-02	2.112303e-02
5.883227919944254e-08	2.028963e-02	2.014490e-02
5.884488032456622e-08	1.925737e-02	1.911249e-02
5.885841864071003e-08	1.821832e-02	1.807345e-02
5.887223060804104e-08	1.723256e-02	1.708769e-02
5.888728129201201e-08	1.624331e-02	1.609821e-02
5.890605503278858e-08	1.513147e-02	1.498637e-02
5.892718792012506e-08	1.404264e-02	1.389725e-02
5.895015091599163e-08	1.305646e-02	1.291107e-02
5.897466372350137e-08	1.223566e-02	1.208982e-02
5.900382976560685e-08	1.158937e-02	1.144321e-02
5.903082130654533e-08	1.133638e-02	1.119022e-02
5.905543922599047e-08	1.140313e-02	1.125630e-02
5.907863952045295e-08	1.171209e-02	1.156493e-02
5.910328723650916e-08	1.228192e-02	1.213440e-02
5.912814799399094e-08	1.307727e-02	1.292900e-02
5.915560621719519e-08	1.414426e-02	1.399592e-02
5.918497959190099e-08	1.539328e-02	1.524445e-02
5.921570395067450e-08	1.666897e-02	1.651962e-02
5.925733873631273e-08	1.811805e-02	1.796796e-02
5.929949689935451e-08	1.916392e-02	1.901307e-02
5.933256375362637e-08	1.974641e-02	1.959496e-02
5.936491602205435e-08	2.025491e-02	2.010285e-02
5.939894244456454e-08	2.087510e-02	2.072240e-02
5.943061398977636e-08	2.161452e-02	2.146124e-02
5.946983459426767e-08	2.276189e-02	2.260790e-02
5.951272469670160e-08	2.420224e-02	2.404751e-02
5.956143355131808e-08	2.577981e-02	2.562427e-02
