time	V(far)	V(near)	V(probe)
3.294507538283692e-08	-1.863253e-02	1.280831e-03	2.656289e+00
3.294748106316288e-08	-2.017386e-02	1.298028e-03	2.656326e+00
3.294980241377121e-08	-2.048336e-02	1.314775e-03	2.656363e+00
3.295319502222704e-08	-1.979387e-02	1.341279e-03	2.656414e+00
3.295717053320118e-08	-1.610759e-02	1.376079e-03	2.656491e+00
3.296221476010899e-08	-6.956581e-03	1.428248e-03	2.656586e+00
3.296684209312826e-08	2.640438e-03	1.488421e-03	2.656677e+00
3.296950820085176e-08	8.029893e-03	1.526828e-03	2.656732e+00
3.297171706511590e-08	1.259946e-02	1.558255e-03	2.656782e+00
3.297372072935068e-08	1.639616e-02	1.587246e-03	2.656821e+00
3.297652246628986e-08	2.058149e-02	1.630030e-03	2.656882e+00
3.298038976494001e-08	2.475902e-02	1.690994e-03	2.656967e+00
3.298417904533687e-08	2.656392e-02	1.752019e-03	2.657053e+00
3.298669883705074e-08	2.620788e-02	1.792807e-03	2.657115e+00
3.298938175060238e-08	2.481433e-02	1.839432e-03	2.657174e+00
3.299283608611397e-08	2.197773e-02	1.906621e-03	2.657256e+00
3.299800153287957e-08	1.558682e-02	2.029354e-03	2.657379e+00
3.300348998151897e-08	6.689126e-03	2.169003e-03	2.657512e+00
3.300763575483064e-08	-7.049198e-04	2.266984e-03	2.657613e+00
3.301070887971668e-08	-5.989889e-03	2.339756e-03	2.657688e+00
3.301350923547124e-08	-1.053038e-02	2.408167e-03	2.657756e+00
3.301631032432717e-08	-1.445758e-02	2.478732e-03	2.657824e+00
3.302055214992194e-08	-1.860815e-02	2.589409e-03	2.657927e+00
3.302450612829070e-08	-2.044872e-02	2.701559e-03	2.658021e+00
3.302738015320991e-08	-2.046028e-02	2.791333e-03	2.658089e+00
3.302997755169631e-08	-1.947388e-02	2.878325e-03	2.658150e+00
3.303421811229823e-08	-1.613750e-02	3.013470e-03	2.658248e+00
3.303889281073999e-08	-1.051260e-02	3.154332e-03	2.658354e+00
3.304526399018241e-08	-1.378213e-03	3.341919e-03	2.658492e+00
3.304957643928465e-08	4.698463e-03	3.449299e-03	2.658582e+00
3.305238377216216e-08	8.692973e-03	3.505243e-03	2.658643e+00
3.305538924892755e-08	1.239099e-02	3.554411e-03	2.658698e+00
3.305826730943577e-08	1.455310e-02	3.593624e-03	2.658750e+00
3.306134042478100e-08	1.651802e-02	3.629292e-03	2.658810e+00
3.306573802417019e-08	1.922287e-02	3.664560e-03	2.658887e+00
3.307187555606416e-08	2.119583e-02	3.649759e-03	2.658987e+00
3.307540054614974e-08	2.131091e-02	3.617245e-03	2.659040e+00
3.307998081571193e-08	2.018787e-02	3.609806e-03	2.659104e+00
3.308445568854774e-08	1.770082e-02	3.662877e-03	2.659160e+00
3.309074414959942e-08	1.235755e-02	3.843815e-03	2.659230e+00
3.309641682611470e-08	6.488956e-03	4.114631e-03	2.659282e+00
3.310076248332825e-08	2.035725e-03	4.244805e-03	2.659315e+00
3.310387052996628e-08	-7.879463e-04	4.183536e-03	2.659335e+00
3.310635234055243e-08	-2.706615e-03	4.007429e-03	2.659349e+00
3.310939836509811e-08	-4.573646e-03	3.635114e-03	2.659363e+00
3.311243949250894e-08	-5.871601e-03	3.202342e-03	2.659374e+00
3.311571540683424e-08	-6.648701e-03	2.778032e-03	2.659382e+00
3.311898621769097e-08	-6.849948e-03	2.502003e-03	2.659387e+00
3.312198936404545e-08	-6.635204e-03	2.521122e-03	2.659388e+00
3.312505148012735e-08	-6.137980e-03	2.897337e-03	2.659386e+00
3.312832114898395e-08	-5.351550e-03	3.637347e-03	2.659380e+00
3.313165228305717e-08	-4.360127e-03	4.601349e-03	2.659371e+00
3.313482117595972e-08	-3.307472e-03	5.553065e-03	2.659359e+00
3.313819719548365e-08	-2.134426e-03	6.395112e-03	2.659342e+00
3.314116731713006e-08	-1.161909e-03	6.874420e-03	2.659324e+00
3.314385798445887e-08	-3.737560e-04	7.074409e-03	2.659306e+00
3.314687917772335e-08	3.800511e-04	7.096881e-03	2.659286e+00
3.315075802583628e-08	1.259458e-03	6.718564e-03	2.659248e+00
3.315513277638218e-08	2.277723e-03	5.618027e-03	2.659204e+00
3.315939761166984e-08	3.353998e-03	3.811491e-03	2.659155e+00
3.316271115502074e-08	4.310437e-03	1.901022e-03	2.659114e+00
3.316597415838423e-08	5.388202e-03	-1.234340e-04	2.659070e+00
3.316942130285395e-08	6.597771e-03	-1.950566e-03	2.659021e+00
3.317185376431555e-08	7.479959e-03	-2.831727e-03	2.658982e+00
3.317460416122242e-08	8.394910e-03	-3.314215e-03	2.658941e+00
3.317741601104371e-08	9.138783e-03	-3.251598e-03	2.658895e+00
3.318123507013992e-08	9.873496e-03	-2.027006e-03	2.658829e+00
3.318497171661944e-08	1.023079e-02	-4.169117e-04	2.658762e+00
3.318753403549512e-08	1.030392e-02	7.526716e-04	2.658715e+00
3.319058745019851e-08	1.023798e-02	2.928054e-03	2.658654e+00
3.319357617858758e-08	9.967915e-03	5.453463e-03	2.658597e+00
3.319776160300441e-08	9.198617e-03	9.099728e-03	2.658512e+00
3.320234911153885e-08	7.820227e-03	1.287765e-02	2.658416e+00
3.320611184771747e-08	6.320440e-03	1.499153e-02	2.658335e+00
3.320935796294013e-08	4.844015e-03	1.575531e-02	2.658263e+00
3.321282750038378e-08	3.201075e-03	1.527980e-02	2.658186e+00
3.321637646525781e-08	1.613561e-03	1.355207e-02	2.658105e+00
3.322022513221707e-08	8.800338e-06	1.094908e-02	2.658017e+00
3.322373817690709e-08	-1.345661e-03	7.674556e-03	2.657936e+00
3.322751836195630e-08	-2.482991e-03	4.883685e-03	2.657848e+00
3.323131242444414e-08	-3.256801e-03	2.407759e-03	2.657759e+00
3.323518617984293e-08	-3.682360e-03	-1.957226e-03	2.657668e+00
3.323817040517428e-08	-3.720565e-03	-6.329234e-03	2.657598e+00
3.324183337026604e-08	-3.425590e-03	-1.271193e-02	2.657513e+00
3.324599267001833e-08	-2.678879e-03	-1.813141e-02	2.657417e+00
3.324883969786448e-08	-1.852244e-03	-2.097052e-02	2.657348e+00
3.325245393881579e-08	-6.593619e-04	-2.430006e-02	2.657270e+00
3.325747444372692e-08	9.808100e-04	-2.494418e-02	2.657158e+00
3.326227761403227e-08	2.596715e-03	-2.084771e-02	2.657054e+00
3.326549007173138e-08	3.428024e-03	-1.652913e-02	2.656991e+00
3.326842651047787e-08	4.154505e-03	-1.115088e-02	2.656925e+00
3.327162478559793e-08	5.032243e-03	-3.263465e-03	2.656860e+00
3.327597072094505e-08	5.901506e-03	9.924898e-03	2.656775e+00
3.328077105019189e-08	6.375225e-03	2.509616e-02	2.656685e+00
3.328502684064542e-08	6.356653e-03	3.574040e-02	2.656609e+00
3.328795607204117e-08	6.123275e-03	4.105694e-02	2.656559e+00
3.329128141778066e-08	5.673887e-03	4.457059e-02	2.656505e+00
3.329460433094552e-08	5.087607e-03	4.561808e-02	2.656453e+00
3.329789778639921e-08	4.500956e-03	4.449570e-02	2.656407e+00
3.330306142899097e-08	3.441351e-03	3.858491e-02	2.656334e+00
3.330861833488773e-08	2.118316e-03	2.746513e-02	2.656267e+00
3.331178810518430e-08	1.409183e-03	1.936846e-02	2.656232e+00
3.331500377525646e-08	6.730920e-04	9.175066e-03	2.656200e+00
3.331819424559290e-08	2.974453e-05	-1.191818e-03	2.656171e+00
3.332225561934507e-08	-5.861915e-04	-1.290315e-02	2.656139e+00
3.332645904419610e-08	-1.117913e-03	-2.738140e-02	2.656111e+00
3.333092793568415e-08	-1.510685e-03	-4.211414e-02	2.656087e+00
3.333632246029763e-08	-1.715506e-03	-5.418174e-02	2.656066e+00
3.333976914360155e-08	-1.698669e-03	-5.755128e-02	2.656058e+00
3.334347157525242e-08	-1.578474e-03	-5.750003e-02	2.656054e+00
3.334720797277394e-08	-1.377329e-03	-5.580745e-02	2.656054e+00
3.335255759723088e-08	-9.669367e-04	-4.701433e-02	2.656062e+00
3.335792203287806e-08	-4.440978e-04	-3.076284e-02	2.656079e+00
3.336191057195544e-08	-1.201907e-05	-1.522281e-02	2.656097e+00
3.336538343537141e-08	3.699303e-04	-1.302084e-04	2.656117e+00
3.336876763050883e-08	7.324999e-04	1.486961e-02	2.656141e+00
3.337181584031231e-08	1.005913e-03	2.624318e-02	2.656160e+00
3.337662891745950e-08	1.412807e-03	4.185871e-02	2.656208e+00
3.338183965280261e-08	1.842615e-03	5.508548e-02	2.656262e+00
3.338621706038717e-08	2.108105e-03	5.871712e-02	2.656314e+00
3.338970625903696e-08	2.261468e-03	5.740288e-02	2.656359e+00
3.339263919997981e-08	2.343264e-03	5.433857e-02	2.656394e+00
3.339554451999319e-08	2.379694e-03	4.985932e-02	2.656430e+00
3.339955721349546e-08	2.422736e-03	4.246642e-02	2.656502e+00
3.340371514607927e-08	2.464163e-03	3.418885e-02	2.656569e+00
3.340863003085317e-08	2.471938e-03	2.398399e-02	2.656653e+00
3.341421770381624e-08	2.454564e-03	1.190743e-02	2.656754e+00
3.341840981424436e-08	2.435396e-03	2.261273e-03	2.656834e+00
3.342302127880726e-08	2.411218e-03	-8.562168e-03	2.656925e+00
3.342688652701769e-08	2.380773e-03	-1.759104e-02	2.657008e+00
3.343052154307024e-08	2.349545e-03	-2.455041e-02	2.657079e+00
3.343607723862238e-08	2.298941e-03	-2.976508e-02	2.657197e+00
3.344154868343147e-08	2.232201e-03	-2.929269e-02	2.657316e+00
3.344626902895807e-08	2.169408e-03	-2.521781e-02	2.657421e+00
3.345073701478283e-08	2.117016e-03	-2.023336e-02	2.657521e+00
3.345549369167910e-08	2.086246e-03	-1.516609e-02	2.657628e+00
3.346109913106921e-08	2.104062e-03	-1.056927e-02	2.657754e+00
3.346638851739338e-08	2.181284e-03	-8.335501e-03	2.657872e+00
3.347322770561458e-08	2.358129e-03	-7.251587e-03	2.658023e+00
3.347793001764231e-08	2.514893e-03	-6.398425e-03	2.658124e+00
3.348169503912623e-08	2.648737e-03	-4.509688e-03	2.658205e+00
3.348573064935858e-08	2.790735e-03	-6.380447e-04	2.658289e+00
3.349010472904401e-08	2.934339e-03	5.512198e-03	2.658378e+00
3.349336539210714e-08	3.029919e-03	1.037390e-02	2.658442e+00
3.349603038471580e-08	3.100393e-03	1.395543e-02	2.658494e+00
3.349905980696626e-08	3.173380e-03	1.720563e-02	2.658551e+00
3.350269496630781e-08	3.251485e-03	1.990116e-02	2.658617e+00
3.350760749175317e-08	3.342113e-03	2.059313e-02	2.658702e+00
3.351158125161861e-08	3.405223e-03	1.796998e-02	2.658768e+00
3.351497835598557e-08	3.456193e-03	1.428480e-02	2.658821e+00
3.351890544489229e-08	3.515807e-03	9.412265e-03	2.658880e+00
3.352279274212479e-08	3.577734e-03	4.700365e-03	2.658934e+00
3.352546987345700e-08	3.624648e-03	2.144186e-03	2.658970e+00
3.352740846690790e-08	3.659320e-03	8.634313e-04	2.658993e+00
3.352958997084583e-08	3.697804e-03	1.162275e-04	2.659020e+00
3.353194654723208e-08	3.739734e-03	2.406010e-04	2.659046e+00
3.353438617222460e-08	3.781855e-03	1.273427e-03	2.659072e+00
3.353700449802721e-08	3.826129e-03	3.343751e-03	2.659099e+00
3.353970890034621e-08	3.869848e-03	6.238296e-03	2.659124e+00
3.354265092031229e-08	3.912623e-03	9.646063e-03	2.659148e+00
3.354583725442181e-08	3.952016e-03	1.296522e-02	2.659173e+00
3.354975438935579e-08	3.991434e-03	1.586612e-02	2.659198e+00
3.355333948304696e-08	4.017914e-03	1.688862e-02	2.659217e+00
3.355767194217343e-08	4.035784e-03	1.609847e-02	2.659235e+00
3.356211065806303e-08	4.038417e-03	1.241965e-02	2.659248e+00
3.356703458001544e-08	4.023329e-03	5.057700e-03	2.659255e+00
3.357079377322019e-08	4.000091e-03	-1.550579e-03	2.659255e+00
3.357294942359087e-08	3.983099e-03	-5.234365e-03	2.659253e+00
3.357514054314298e-08	3.963930e-03	-8.545439e-03	2.659250e+00
3.357781892513255e-08	3.941413e-03	-1.161193e-02	2.659246e+00
3.358157337563619e-08	3.905331e-03	-1.418163e-02	2.659232e+00
3.358457265309897e-08	3.870872e-03	-1.491296e-02	2.659219e+00
3.358701100665380e-08	3.841863e-03	-1.410153e-02	2.659205e+00
3.358929387362754e-08	3.815312e-03	-1.226499e-02	2.659193e+00
3.359247253576069e-08	3.781458e-03	-8.574763e-03	2.659172e+00
3.359634089423887e-08	3.742635e-03	-2.731249e-03	2.659142e+00
3.359958960520005e-08	3.710685e-03	2.987102e-03	2.659114e+00
3.360169454633157e-08	3.689790e-03	6.884347e-03	2.659095e+00
3.360407106407237e-08	3.667234e-03	1.067547e-02	2.659074e+00
3.360632761261160e-08	3.645119e-03	1.397616e-02	2.659047e+00
3.360934176148869e-08	3.613098e-03	1.809231e-02	2.659013e+00
3.361289301104315e-08	3.573937e-03	2.151847e-02	2.658969e+00
3.361519834688832e-08	3.547471e-03	2.261702e-02	2.658940e+00
3.361806190840708e-08	3.514433e-03	2.266480e-02	2.658901e+00
3.362095531662764e-08	3.481800e-03	2.179804e-02	2.658865e+00
3.362558083500213e-08	3.434018e-03	1.804335e-02	2.658790e+00
3.363025383122460e-08	3.391261e-03	1.162450e-02	2.658715e+00
3.363379416464143e-08	3.357763e-03	5.959548e-03	2.658656e+00
3.363612113201524e-08	3.333114e-03	2.076441e-03	2.658615e+00
3.363895204700061e-08	3.300714e-03	-2.502289e-03	2.658565e+00
3.364177610040429e-08	3.266495e-03	-6.818720e-03	2.658513e+00
3.364515349909658e-08	3.221464e-03	-1.088632e-02	2.658456e+00
3.364988852481383e-08	3.158202e-03	-1.496695e-02	2.658358e+00
3.365425422283527e-08	3.105554e-03	-1.723946e-02	2.658271e+00
3.365744577302904e-08	3.069409e-03	-1.729780e-02	2.658206e+00
3.366059132129742e-08	3.034937e-03	-1.599857e-02	2.658141e+00
3.366469620584605e-08	2.985766e-03	-1.251604e-02	2.658055e+00
3.366949715715516e-08	2.910884e-03	-7.617929e-03	2.657963e+00
3.367356630663969e-08	2.845924e-03	-2.010745e-03	2.657866e+00
3.367691852171239e-08	2.794719e-03	3.702055e-03	2.657794e+00
3.368048750457808e-08	2.727693e-03	9.505604e-03	2.657716e+00
3.368355317855973e-08	2.659520e-03	1.417349e-02	2.657650e+00
3.368659883674775e-08	2.583612e-03	1.757632e-02	2.657585e+00
3.369099733244677e-08	2.463559e-03	2.024560e-02	2.657490e+00
3.369501314693234e-08	2.354842e-03	2.091360e-02	2.657412e+00
3.369768226639598e-08	2.272610e-03	2.055406e-02	2.657349e+00
3.370115912759624e-08	2.143179e-03	1.937540e-02	2.657277e+00
3.370516627699499e-08	1.992769e-03	1.702381e-02	2.657195e+00
3.371117402978801e-08	1.811093e-03	1.200271e-02	2.657075e+00
3.371656019248036e-08	1.723960e-03	6.450258e-03	2.656972e+00
3.372032712793526e-08	1.729076e-03	1.959280e-03	2.656899e+00
3.372402949308996e-08	1.763182e-03	-2.336604e-03	2.656835e+00
3.372721395668683e-08	1.785894e-03	-5.517660e-03	2.656780e+00
3.373065905758679e-08	1.776826e-03	-8.615640e-03	2.656723e+00
3.373491578972376e-08	1.630208e-03	-1.164485e-02	2.656655e+00
3.373934779544431e-08	1.285297e-03	-1.355797e-02	2.656588e+00
3.374355875032353e-08	8.563049e-04	-1.402069e-02	2.656528e+00
3.374683831080190e-08	5.543339e-04	-1.344289e-02	2.656485e+00
3.375001326455270e-08	3.937229e-04	-1.216594e-02	2.656446e+00
3.375356895096494e-08	4.749341e-04	-1.008484e-02	2.656404e+00
3.375693631169935e-08	8.335083e-04	-7.659210e-03	2.656368e+00
3.376031498308902e-08	1.415558e-03	-4.972643e-03	2.656335e+00
3.376378991067562e-08	2.128526e-03	-2.131436e-03	2.656304e+00
3.376712268823763e-08	2.776183e-03	5.385719e-04	2.656277e+00
3.377075571553998e-08	3.288668e-03	3.214124e-03	2.656252e+00
3.377428421970413e-08	3.517952e-03	5.412909e-03	2.656231e+00
3.377760173916445e-08	3.468295e-03	7.002241e-03	2.656214e+00
3.378093119066623e-08	3.125937e-03	8.117417e-03	2.656201e+00
3.378413842208208e-08	2.698505e-03	8.692889e-03	2.656190e+00
3.378687823093635e-08	2.038658e-03	8.905825e-03	2.656186e+00
3.378998580747031e-08	7.950679e-04	8.968716e-03	2.656182e+00
3.379344083617867e-08	-7.627308e-04	8.786168e-03	2.656180e+00
3.379675414504428e-08	-2.239306e-03	8.438688e-03	2.656183e+00
3.380026042012047e-08	-3.483377e-03	8.021724e-03	2.656188e+00
3.380281153933395e-08	-4.038645e-03	7.712674e-03	2.656195e+00
3.380573743306293e-08	-4.323358e-03	7.240416e-03	2.656202e+00
3.380911400281509e-08	-3.923438e-03	6.641792e-03	2.656220e+00
3.381294484020416e-08	-2.615014e-03	5.912016e-03	2.656240e+00
3.381701210654896e-08	-6.793637e-04	4.960192e-03	2.656266e+00
3.381999338846227e-08	1.133039e-03	4.190065e-03	2.656289e+00
3.382306489864229e-08	3.232343e-03	3.357244e-03	2.656314e+00
3.382712390773640e-08	5.384443e-03	2.348483e-03	2.656345e+00
3.383214153166447e-08	8.097650e-03	9.703779e-04	2.656404e+00
3.383685400186869e-08	1.054850e-02	-5.825816e-04	2.656458e+00
3.384141184289853e-08	1.095746e-02	-2.059173e-03	2.656516e+00
3.384564888199208e-08	9.630263e-03	-3.225243e-03	2.656574e+00
3.384975892805447e-08	7.160471e-03	-4.042184e-03	2.656634e+00
3.385286952437173e-08	4.715259e-03	-4.471851e-03	2.656682e+00
3.385665851242871e-08	1.812089e-03	-4.698259e-03	2.656742e+00
3.386007388732638e-08	-8.269135e-04	-4.591017e-03	2.656801e+00
3.386407559659272e-08	-4.240119e-03	-4.114635e-03	2.656868e+00
3.386855923989791e-08	-8.399411e-03	-3.150124e-03	2.656949e+00
3.387463572763103e-08	-1.371203e-02	-1.323690e-03	2.657062e+00
3.388010995895264e-08	-1.683562e-02	8.240120e-04	2.657168e+00
3.388340129406172e-08	-1.749508e-02	2.246352e-03	2.657233e+00
3.388726435492512e-08	-1.610821e-02	3.864492e-03	2.657312e+00
3.389016950908894e-08	-1.362339e-02	5.029426e-03	2.657369e+00
3.389365006036260e-08	-9.536049e-03	6.093138e-03	2.657440e+00
3.389695043550407e-08	-4.298495e-03	6.790436e-03	2.657508e+00
3.390023958190643e-08	6.937509e-04	7.236832e-03	2.657570e+00
3.390517546299339e-08	1.096292e-02	7.571575e-03	2.657678e+00
3.390900892306524e-08	2.170785e-02	7.624239e-03	2.657758e+00
3.391348901549069e-08	3.196111e-02	7.266745e-03	2.657850e+00
3.391753009486564e-08	3.795622e-02	6.585334e-03	2.657933e+00
3.392052209934456e-08	3.999553e-02	5.887291e-03	2.657994e+00
3.392331878523078e-08	4.003132e-02	5.103193e-03	2.658050e+00
3.392758953443391e-08	3.798880e-02	3.956948e-03	2.658128e+00
3.393081199444706e-08	3.380660e-02	3.127056e-03	2.658197e+00
3.393454819680860e-08	2.575558e-02	2.096113e-03	2.658268e+00
3.393807698208837e-08	1.688610e-02	1.212901e-03	2.658334e+00
3.394140239121981e-08	7.698880e-03	5.339350e-04	2.658394e+00
3.394466130769822e-08	-1.913136e-03	-1.642651e-05	2.658452e+00
3.394949566711470e-08	-1.559012e-02	-5.352342e-04	2.658534e+00
3.395472137111174e-08	-2.882321e-02	-6.128795e-04	2.658618e+00
3.395795586014722e-08	-3.628032e-02	-4.569107e-04	2.658668e+00
3.396215048386341e-08	-4.362612e-02	-5.589215e-05	2.658729e+00
3.396564477101738e-08	-4.699025e-02	4.248578e-04	2.658778e+00
3.396954851818899e-08	-4.706051e-02	1.085503e-03	2.658828e+00
3.397387765861259e-08	-4.286462e-02	1.914079e-03	2.658881e+00
3.397940621471442e-08	-3.246184e-02	3.000853e-03	2.658941e+00
3.398428329984863e-08	-1.867825e-02	3.905594e-03	2.658987e+00
3.398846624312114e-08	-4.033663e-03	4.592982e-03	2.659023e+00
3.399286614695490e-08	1.286428e-02	5.195611e-03	2.659054e+00
3.399743379058713e-08	3.033284e-02	5.687202e-03	2.659082e+00
3.400205326425540e-08	4.508253e-02	5.978173e-03	2.659104e+00
3.400796905650673e-08	5.780096e-02	6.065114e-03	2.659123e+00
3.401234943232128e-08	6.199937e-02	5.992258e-03	2.659131e+00
3.401518577701652e-08	6.152448e-02	5.881944e-03	2.659133e+00
3.401820929282465e-08	5.838199e-02	5.720652e-03	2.659133e+00
3.402241168094236e-08	5.044588e-02	5.425058e-03	2.659129e+00
3.402779150239334e-08	3.633969e-02	4.941574e-03	2.659116e+00
3.403199517552785e-08	2.396781e-02	4.533565e-03	2.659100e+00
3.403473157729504e-08	1.594132e-02	4.275671e-03	2.659087e+00
3.403840398962768e-08	7.259791e-03	3.966256e-03	2.659070e+00
3.404165158643856e-08	-3.777242e-04	3.709591e-03	2.659045e+00
3.404537442719462e-08	-1.036572e-02	3.423690e-03	2.659017e+00
3.404958966680375e-08	-2.008303e-02	3.155740e-03	2.658981e+00
3.405430444377575e-08	-2.899667e-02	2.928220e-03	2.658936e+00
3.406076083891807e-08	-3.657648e-02	2.726698e-03	2.658865e+00
3.406619481355806e-08	-3.742258e-02	2.640963e-03	2.658798e+00
3.406934235000507e-08	-3.537877e-02	2.618054e-03	2.658756e+00
3.407275079434299e-08	-3.134471e-02	2.607075e-03	2.658709e+00
3.407612153801222e-08	-2.593321e-02	2.605805e-03	2.658659e+00
3.408184753933748e-08	-1.554134e-02	2.615281e-03	2.658571e+00
3.408646969415629e-08	-7.417719e-03	2.631644e-03	2.658496e+00
3.408990522234539e-08	-2.086806e-03	2.649691e-03	2.658434e+00
3.409260735592145e-08	1.329153e-03	2.669034e-03	2.658391e+00
3.409577883080414e-08	4.161377e-03	2.697177e-03	2.658340e+00
3.410212178056952e-08	7.680378e-03	2.771098e-03	2.658218e+00
3.410810622091723e-08	9.761129e-03	2.854360e-03	2.658105e+00
3.411291303773888e-08	1.163217e-02	2.914108e-03	2.658012e+00
3.411803315370423e-08	1.488827e-02	2.954921e-03	2.657911e+00
3.412343169654549e-08	1.907023e-02	2.956982e-03	2.657804e+00
3.412998975910226e-08	2.256280e-02	2.892084e-03	2.657674e+00
3.413487967577528e-08	2.275474e-02	2.799302e-03	2.657577e+00
3.413769580978847e-08	2.156648e-02	2.731299e-03	2.657521e+00
3.414101688545853e-08	1.882129e-02	2.640194e-03	2.657456e+00
3.414449303816417e-08	1.474850e-02	2.536069e-03	2.657388e+00
3.414938457385685e-08	8.038038e-03	2.383187e-03	2.657294e+00
3.415303422146799e-08	3.127337e-03	2.271872e-03	2.657226e+00
3.415570165449319e-08	7.616911e-05	2.194787e-03	2.657176e+00
3.415787160010022e-08	-1.843169e-03	2.135272e-03	2.657137e+00
3.415973354357860e-08	-2.995884e-03	2.087124e-03	2.657103e+00
3.416153827672757e-08	-3.766229e-03	2.042175e-03	2.657073e+00
3.416514774302549e-08	-3.871063e-03	1.959504e-03	2.657008e+00
3.416938865385841e-08	-1.740768e-03	1.875630e-03	2.656936e+00
3.417236495198239e-08	4.899969e-04	1.822934e-03	2.656888e+00
3.417384401678962e-08	1.798455e-03	1.798123e-03	2.656861e+00
3.417542826920522e-08	3.135174e-03	1.772188e-03	2.656839e+00
3.417750255888200e-08	4.409028e-03	1.738810e-03	2.656809e+00
3.417952494628879e-08	5.422991e-03	1.707320e-03	2.656776e+00
3.418131665238357e-08	6.173288e-03	1.680326e-03	2.656752e+00
3.418329056118934e-08	6.643431e-03	1.650978e-03	2.656722e+00
3.418526866231848e-08	6.824001e-03	1.622110e-03	2.656696e+00
3.418790958018327e-08	6.388326e-03	1.583567e-03	2.656659e+00
3.419137835243093e-08	5.215768e-03	1.534338e-03	2.656616e+00
3.419464695570466e-08	2.575121e-03	1.487572e-03	2.656574e+00
3.419870183100446e-08	-3.071637e-03	1.426587e-03	2.656529e+00
3.420229207744108e-08	-8.102141e-03	1.372221e-03	2.656491e+00
3.420576824414650e-08	-1.218961e-02	1.322322e-03	2.656458e+00
3.420950246443499e-08	-1.509365e-02	1.275250e-03	2.656425e+00
3.421268493586027e-08	-1.615640e-02	1.239938e-03	2.656401e+00
3.421514620756124e-08	-1.590689e-02	1.214742e-03	2.656383e+00
3.421745202306069e-08	-1.510001e-02	1.194199e-03	2.656368e+00
3.422126729157636e-08	-1.196314e-02	1.167114e-03	2.656347e+00
3.422521668129624e-08	-6.383947e-03	1.147746e-03	2.656328e+00
3.422981555066053e-08	1.118008e-03	1.138743e-03	2.656312e+00
3.423179435833680e-08	4.369023e-03	1.139565e-03	2.656307e+00
3.423409691385055e-08	8.064331e-03	1.144113e-03	2.656303e+00
3.423632892174532e-08	1.132527e-02	1.150765e-03	2.656300e+00
3.423885832388826e-08	1.429571e-02	1.160663e-03	2.656298e+00
3.424267352576626e-08	1.738017e-02	1.179255e-03	2.656298e+00
3.424577877577076e-08	1.839216e-02	1.196522e-03	2.656301e+00
3.424817330078591e-08	1.822919e-02	1.210700e-03	2.656306e+00
3.425035771587200e-08	1.765675e-02	1.223716e-03	2.656309e+00
3.425429695567609e-08	1.502013e-02	1.249259e-03	2.656324e+00
3.425836431376921e-08	1.007815e-02	1.281351e-03	2.656342e+00
3.426208398545229e-08	4.633863e-03	1.315335e-03	2.656362e+00
3.426422325811353e-08	1.330750e-03	1.335947e-03	2.656375e+00
3.426638094269458e-08	-2.089840e-03	1.357010e-03	2.656390e+00
3.426890525213471e-08	-5.860898e-03	1.381558e-03	2.656408e+00
3.427221295166092e-08	-9.995835e-03	1.412763e-03	2.656434e+00
3.427651839249771e-08	-1.391698e-02	1.449144e-03	2.656473e+00
3.427992266204735e-08	-1.576294e-02	1.475452e-03	2.656506e+00
3.428291920191093e-08	-1.645241e-02	1.499213e-03	2.656538e+00
3.428577276467947e-08	-1.615043e-02	1.523188e-03	2.656570e+00
3.429023845351552e-08	-1.379103e-02	1.566243e-03	2.656624e+00
3.429476636618235e-08	-9.410063e-03	1.617305e-03	2.656682e+00
3.429860337678826e-08	-4.797067e-03	1.657009e-03	2.656735e+00
3.430133399707863e-08	-5.141212e-04	1.683988e-03	2.656778e+00
3.430430830028346e-08	4.327371e-03	1.717389e-03	2.656818e+00
3.430721657092051e-08	8.313541e-03	1.751212e-03	2.656863e+00
3.431017776316593e-08	1.227152e-02	1.786111e-03	2.656910e+00
3.431456074309536e-08	1.717926e-02	1.835075e-03	2.656981e+00
3.431957576664372e-08	2.037115e-02	1.882378e-03	2.657067e+00
3.432277306034050e-08	2.084541e-02	1.916361e-03	2.657122e+00
3.432520264821552e-08	2.034501e-02	1.944296e-03	2.657169e+00
3.432750758858259e-08	1.940469e-02	1.968583e-03	2.657207e+00
3.433170337068097e-08	1.689918e-02	2.009055e-03	2.657283e+00
3.433712235354356e-08	1.212496e-02	2.047832e-03	2.657384e+00
3.434170988089453e-08	7.261591e-03	2.082006e-03	2.657470e+00
3.434461033482154e-08	3.578087e-03	2.111288e-03	2.657530e+00
3.434820276282547e-08	-7.956581e-04	2.167346e-03	2.657594e+00
3.435127661139161e-08	-3.813133e-03	2.242493e-03	2.657653e+00
3.435427083092506e-08	-6.497921e-03	2.341099e-03	2.657710e+00
3.435897453702123e-08	-9.890471e-03	2.545662e-03	2.657800e+00
3.436450486558888e-08	-1.229426e-02	2.804826e-03	2.657905e+00
3.436816088501617e-08	-1.270667e-02	2.885574e-03	2.657977e+00
3.437149391620004e-08	-1.226400e-02	2.878528e-03	2.658035e+00
3.437471919037886e-08	-1.115653e-02	2.817273e-03	2.658093e+00
3.437937216172093e-08	-8.392063e-03	2.621162e-03	2.658176e+00
3.438323142839785e-08	-5.287630e-03	2.468023e-03	2.658244e+00
3.438689289223104e-08	-1.945645e-03	2.452228e-03	2.658306e+00
